Vam	Vbm	Vcm	Iam	Ibm	Icm
0.438410998	0.876852811	0.438415762	0.596561287	0.170171135	0.626519312
0.448634211	0.439573379	0.877277393	0.559742821	0.527729461	0.170351927
0.84160208	0.083364973	0.102236846	0.134726991	0.631060638	0.605782213
0.071432246	0.855312175	0.068830696	0.629482733	0.148968952	0.649960149
0.013757676	0.014410656	0.014318973	0.696722542	0.696752481	0.697318007
0.825832796	0.2969337	0.31326096	0.118563596	0.612239715	0.584000636
0.877391295	0.484209339	0.39967815	0.170628774	0.607582893	0.564894248
0.860802877	0.844345915	0.141736386	0.153111774	0.149226584	0.564542945
0.866014649	0.081803376	0.867092588	0.161777661	0.62156761	0.15944226
0.844678612	0.13373258	0.862239764	0.14847006	0.567687295	0.155286765
0.884468465	5.49578E-06	0.874969029	0.175198156	0.699268142	0.169920353
0.091235386	0.074594899	0.855827698	0.645655484	0.625949627	0.149466706
0.873801617	0.076022777	0.871930141	0.169010643	0.65055208	0.165153082
0.863402642	0.857278088	0.130370198	0.15536061	0.157149914	0.586440549
0.862445129	0.843104971	0.137089105	0.153989719	0.148504027	0.566260112
0.825440786	0.196930452	0.194538691	0.118733592	0.607669157	0.577307098
0.87234591	0.874355024	0.046819424	0.16470258	0.168450918	0.659039779
0.099911113	0.082449055	0.868793329	0.667130742	0.655399339	0.162754387
0.826965321	0.190750052	0.200381642	0.11932753	0.611225512	0.57981033
0.092655758	0.099698956	0.841484087	0.629588778	0.604178832	0.134856552
0.845756538	0.141827914	0.861291681	0.150023008	0.564573645	0.153818442
0.847480762	0.845710153	0.846618373	0.256824404	0.256949331	0.256661255
0.014192403	0.88202079	0.014437372	0.697379642	0.175140748	0.697276636
0.071707456	0.06571615	0.085626902	0.669931791	0.670086488	0.670446716
0.867672949	0.866190931	0.077316256	0.159840924	0.161814168	0.622893177
0.435854981	0.877262919	0.448057603	0.542724211	0.170544301	0.575653562
0.099295435	0.840926671	0.103049886	0.602498046	0.135081018	0.627560182
0.86231316	0.844102077	0.137122165	0.154794469	0.14921467	0.566237064
0.067693263	0.067652687	0.067952845	0.636536665	0.636465154	0.636833512
0.846259769	0.147368039	0.861189926	0.150713697	0.562839045	0.153056542
0.213143332	0.825867328	0.203831428	0.582470042	0.119037746	0.609723006
0.843995255	0.133770493	0.863138014	0.148360667	0.567859142	0.155481512
