Va	Vb	Vc	Ia	Ib	Ic
0.05537579	0.871810873	0.874378323	0.654914614	0.16466638	0.168458761
0.877710847	0.877805037	0.87803205	0.170713686	0.171018621	0.170988751
0.86913071	0.089917047	0.076174592	0.162673521	0.671744966	0.659729098
0.877159403	0.448625015	0.439463303	0.170635418	0.559771947	0.527788392
0.877534995	0.474173378	0.481385544	0.170656959	0.560987392	0.532200958
0.869221362	0.098411313	0.081055888	0.162677373	0.66983503	0.657342383
0.448141506	0.435892161	0.877394894	0.57574786	0.542803479	0.17056701
0.841622618	0.113841426	0.100321238	0.135063261	0.625992369	0.600551919
0.882545377	0.054554851	0.054165033	0.175684179	0.690104457	0.690406765
0.072823455	0.855743208	0.082700377	0.627741595	0.149403369	0.647577641
0.438587821	0.44410555	0.877188489	0.592015623	0.562656414	0.170408443
0.87670743	0.883315092	0.040860447	0.170784671	0.175893233	0.693140756
0.459226043	0.422274408	0.87793848	0.590896006	0.5551969	0.170378287
0.868830292	0.083665045	0.075289662	0.162659938	0.673192829	0.661682911
0.866912019	0.104037099	0.866498784	0.162594142	0.61535562	0.158999964
0.872391367	0.875399747	0.065208188	0.165490233	0.169039598	0.652773102
0.876216363	0.883782989	0.01370655	0.170674377	0.175824458	0.697337561
0.087928996	0.86756407	0.865946029	0.619252856	0.159738049	0.161943075
0.099758428	0.841566727	0.092677741	0.604602395	0.134813201	0.6297891
0.028150296	0.027646071	0.881441708	0.69490266	0.695033308	0.174957089
0.876609079	0.884247889	0.013706798	0.170870284	0.176147508	0.697363614
0.153945827	0.859873488	0.846902658	0.560828023	0.152715533	0.151816878
0.868847951	0.09777066	0.08038562	0.162782486	0.666242239	0.654033203
0.091648888	0.0743179	0.854983735	0.645371196	0.625643971	0.148806437
0.432606995	0.877276031	0.447873647	0.558218516	0.170722303	0.591403293
0.868958796	0.089322613	0.075433105	0.162665618	0.672183753	0.659743643
0.07599673	0.871768154	0.874906806	0.650497143	0.164419226	0.168870876
0.877335113	0.459059581	0.425540538	0.170583558	0.575646828	0.539632965
0.111503121	0.864244873	0.85574601	0.59199073	0.155828345	0.155102599
0.572760499	0.877107461	0.543633161	0.538601537	0.170404872	0.565921784
0.014347288	0.881568901	0.014282842	0.697505457	0.175361646	0.696957071
0.875105671	0.076030471	0.871248408	0.16874608	0.650561443	0.16458863
0.039645942	0.046723289	0.073635946	0.676731185	0.676883705	0.677081871
0.051790796	0.053696551	0.058086343	0.654398667	0.654188148	0.654398942
0.476038974	0.413419547	0.877459272	0.60853368	0.569233402	0.170613722
0.401235872	0.877033459	0.480550371	0.548558797	0.169904323	0.590364085
0.448887576	0.439816536	0.877776425	0.559753874	0.52784728	0.170701502
0.08196077	0.304654417	0.289147021	0.61981537	0.618087232	0.617490241
0.877039881	0.469956703	0.411967824	0.170158399	0.591474595	0.55272966
0.446347395	0.877333588	0.445543879	0.577196414	0.170564051	0.607459772
0.081798076	0.867284677	0.865139714	0.621105752	0.159858746	0.161574541
