Va	Vb	Vc	Ia	Ib	Ic
0.877074798	0.884412686	0.0000055	0.171059839	0.176426217	0.699622911
0.062447324	0.062472242	0.062378982	0.638274942	0.638420081	0.638519525
0.028029708	0.027554345	0.881655509	0.694791698	0.694828843	0.175336531
0.869195524	0.098274778	0.080905712	0.162677914	0.669757646	0.657339586
0.041127629	0.040896242	0.881622468	0.692564289	0.692945572	0.175057296
0.339229658	0.825850004	0.330781794	0.584958216	0.118965567	0.611090933
0.84669378	0.147468248	0.859839706	0.150402737	0.562804625	0.152631172
0.130533097	0.320007215	0.220425234	0.622589388	0.623277996	0.621296314
0.82553998	0.264357264	0.274270325	0.118822502	0.609435436	0.584737358
0.081612513	0.867523474	0.865911582	0.621306272	0.159742629	0.161724247
0.051881511	0.053578518	0.05841739	0.653767184	0.654096413	0.653523466
0.107653938	0.864679863	0.85444196	0.593702042	0.156733565	0.154439437
0.066661397	0.078419756	0.854964667	0.654017636	0.634114651	0.148649735
0.86518951	0.077064639	0.866511542	0.16110306	0.623013898	0.159512183
0.872370606	0.87503181	0.065183315	0.164815096	0.1685222	0.652832823
0.871586887	0.875383999	0.047441821	0.164897565	0.168794734	0.657117473
0.877345199	0.437074392	0.446337556	0.170591953	0.575745194	0.546084996
0.865285809	0.077127682	0.867187206	0.161087185	0.622793044	0.160192999
0.410289703	0.877633122	0.48087463	0.517470863	0.17058997	0.559456821
0.856645466	0.116694643	0.864643742	0.1558826	0.590387663	0.155945195
0.462100295	0.415539264	0.877612253	0.626098035	0.589695	0.170469708
0.059407454	0.064114571	0.063232379	0.652231005	0.651335795	0.651663812
0.00000549	0.875904156	0.883056567	0.699240566	0.17034127	0.174921017
0.858977608	0.843781592	0.141755476	0.152982109	0.149248267	0.564526059
0.082261176	0.856207864	0.068366284	0.631380932	0.149087636	0.65285916
0.069199221	0.065446709	0.084725487	0.670474909	0.670705318	0.672843813
0.877334745	0.459015505	0.425559944	0.170588272	0.575674203	0.539640694
