Va	Vb	Vc	Ia	Ib	Ic
0.403506714	0.877402156	0.485085147	0.565038218	0.170504215	0.607652204
0.861198023	0.843773043	0.13721179	0.153826797	0.148208078	0.566254393
0.437083622	0.44633817	0.87735431	0.575723751	0.546005409	0.170622161
0.856796793	0.091244665	0.074217423	0.149342364	0.645839751	0.625618127
0.876216326	0.877574033	0.87720693	0.170674946	0.170757602	0.170847477
0.04712847	0.871133282	0.873709027	0.656848436	0.164557462	0.167742009
0.459701721	0.429730591	0.877793779	0.559835089	0.524433253	0.170821042
0.877963352	0.470478495	0.419994667	0.170674923	0.559716454	0.520959456
0.013705155	0.875740371	0.882303935	0.69726725	0.17022676	0.174649428
0.473502967	0.404113641	0.877505179	0.625955889	0.586160138	0.170579398
0.082656496	0.079545277	0.868778274	0.675237402	0.663575116	0.162581412
0.877337564	0.480793342	0.410076804	0.170929871	0.559626406	0.517405701
0.402795227	0.877365605	0.485792345	0.56488864	0.170493948	0.607599293
0.054543639	0.055099702	0.055210563	0.690460208	0.690019987	0.690098307
0.824499247	0.823151522	0.82354572	0.298267452	0.298470055	0.297198037
0.405859432	0.877348674	0.480584693	0.532756416	0.170567011	0.575048532
0.041621366	0.041149194	0.042479323	0.693224302	0.691865623	0.692928557
0.866984238	0.104017028	0.866348788	0.162833264	0.615259887	0.1591416
0.448631267	0.439595242	0.877309493	0.559787228	0.527548977	0.170562431
0.103960734	0.866970442	0.866831938	0.615653919	0.159428077	0.162898052
0.272985543	0.283235076	0.825515855	0.614013591	0.586695766	0.118675299
0.841660593	0.113746277	0.100346548	0.135114803	0.625606749	0.600491418
0.87372292	0.874185014	0.874954689	0.18852488	0.189255026	0.189023193
0.872716027	0.874667981	0.874277438	0.188674856	0.189027665	0.189144304
0.869115659	0.090575669	0.075876446	0.162673512	0.671737044	0.659719754
0.86448247	0.854762676	0.107686773	0.156281795	0.15423915	0.593798966
0.877410063	0.437375314	0.443962308	0.170309045	0.591498172	0.562051781
0.086928358	0.078457043	0.868937234	0.672449488	0.661318183	0.162616954
0.091607261	0.074490748	0.855930924	0.645682895	0.625453478	0.149709963
0.861781937	0.862375042	0.863565759	0.218821517	0.21913048	0.219124834
0.881392318	0.00000494	0.0000048	0.175330114	0.699515785	0.699657828
