Va	Vb	Vc	Ia	Ib	Ic
0.062470069	0.062482883	0.062453336	0.638316426	0.638230029	0.638493608
0.095497018	0.866313776	0.866504747	0.617608454	0.159085568	0.162437194
0.480738896	0.405616299	0.877308355	0.575098148	0.53260648	0.170521518
0.844582638	0.137185867	0.861723839	0.14907764	0.56630478	0.154519353
0.075967433	0.871918628	0.874865275	0.650536904	0.164639858	0.16863066
0.877719373	0.462157288	0.415589013	0.170756515	0.626301611	0.5896897
0.877095218	0.480931072	0.472405073	0.170774884	0.562598315	0.533575367
0.877089419	0.470332433	0.411649205	0.170209374	0.589682587	0.551200698
0.077071493	0.866867968	0.865258651	0.623172277	0.159894382	0.161317486
0.855440794	0.1028834	0.078885322	0.14930656	0.643348161	0.623584712
0.872068739	0.875824284	0.065171527	0.16506638	0.169382814	0.652780064
0.062478753	0.062469593	0.062442399	0.63831376	0.638227938	0.638489849
0.868800531	0.076219648	0.079194354	0.162530388	0.676443926	0.664347646
0.442991164	0.448175301	0.877348411	0.606577078	0.576599432	0.170603848
0.0405338	0.046477422	0.074421175	0.677726704	0.677164211	0.679865906
0.100321399	0.080991713	0.86899922	0.668315035	0.65647719	0.162612748
0.878005295	0.470449866	0.420074607	0.170940619	0.559678994	0.521083757
0.877424647	0.480724187	0.401654999	0.170410671	0.590201649	0.548489556
0.877389388	0.462775991	0.420595032	0.17066389	0.609505167	0.57297968
0.067587471	0.067738809	0.067875343	0.636456353	0.636675781	0.636755984
0.075987291	0.871361768	0.874494487	0.650558328	0.164631467	0.16847418
0.081528905	0.86917737	0.099367754	0.656734185	0.162670628	0.669388102
0.87823195	0.481216233	0.410538585	0.170942638	0.559618417	0.517403902
0.072664835	0.855358519	0.081863401	0.627625883	0.149055651	0.647594121
0.883306718	0.013706283	0.876170329	0.17539623	0.697328115	0.170829643
0.826442667	0.147838294	0.131887744	0.119146523	0.604843904	0.575551535
0.864333459	0.854743044	0.107781466	0.156332224	0.15439217	0.5938997
0.074608433	0.855549223	0.091390057	0.625592771	0.149685962	0.645633567
0.446417887	0.877360854	0.444355815	0.576467633	0.170554766	0.606928047
0.855442022	0.102883687	0.078901008	0.149296888	0.643341483	0.623600547
0.85608535	0.091302869	0.074137295	0.149216755	0.646009805	0.625726491
